points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
167.0,vettel,19,Germany,0,,20,4,2014-11-23T00:00:00.000Z,🇩🇪,5,0,Vettel,de,VET,16,3,,2,16,2014-03-16T00:00:00.000Z,0,0,2014,5,0,Sebastian,16,1987-07-03T00:00:00.000Z
186.0,bottas,19,Finland,0,,822,6,2014-11-23T00:00:00.000Z,🇫🇮,77,0,Bottas,fi,BOT,17,1,,1,18,2014-03-16T00:00:00.000Z,0,0,2014,4,0,Valtteri,17,1989-08-28T00:00:00.000Z
2.0,jules_bianchi,15,France,0,,824,0,2014-10-05T00:00:00.000Z,🇫🇷,17,0,Bianchi,fr,BIA,1,3,,0,12,2014-03-16T00:00:00.000Z,0,0,2014,17,0,Jules,1,1989-08-03T00:00:00.000Z
2.0,maldonado,19,Venezuela,0,,813,0,2014-11-23T00:00:00.000Z,🇻🇪,13,0,Maldonado,ve,MAL,1,6,,0,13,2014-03-16T00:00:00.000Z,0,0,2014,16,0,Pastor,1,1985-03-09T00:00:00.000Z
22.0,vergne,19,France,0,,818,0,2014-11-23T00:00:00.000Z,🇫🇷,25,0,Vergne,fr,VER,7,5,,0,14,2014-03-16T00:00:00.000Z,0,0,2014,13,0,Jean-Éric,7,1990-04-25T00:00:00.000Z
238.0,ricciardo,19,Australia,0,2014-08-24T00:00:00.000Z,817,8,2014-11-23T00:00:00.000Z,🇦🇺,3,0,Ricciardo,au,RIC,16,3,2014-06-08T00:00:00.000Z,1,16,2014-03-16T00:00:00.000Z,0,0,2014,3,3,Daniel,16,1989-07-01T00:00:00.000Z
317.0,rosberg,19,Germany,0,2014-11-09T00:00:00.000Z,3,15,2014-11-23T00:00:00.000Z,🇩🇪,6,0,Rosberg,de,ROS,16,2,2014-03-16T00:00:00.000Z,5,17,2014-03-16T00:00:00.000Z,11,1,2014,2,5,Nico,16,1985-06-27T00:00:00.000Z
384.0,hamilton,19,UK,0,2014-11-23T00:00:00.000Z,1,16,2014-11-23T00:00:00.000Z,🇬🇧,44,1,Hamilton,gb,HAM,16,3,2014-03-30T00:00:00.000Z,7,16,2014-03-16T00:00:00.000Z,7,0,2014,1,11,Lewis,16,1985-01-07T00:00:00.000Z
55.0,kevin_magnussen,19,Denmark,0,,825,1,2014-11-23T00:00:00.000Z,🇩🇰,20,0,Magnussen,dk,MAG,12,1,,0,18,2014-03-16T00:00:00.000Z,0,0,2014,11,0,Kevin,12,1992-10-05T00:00:00.000Z
55.0,raikkonen,19,Finland,0,,8,0,2014-11-23T00:00:00.000Z,🇫🇮,7,0,Räikkönen,fi,RAI,13,1,,1,18,2014-03-16T00:00:00.000Z,0,0,2014,12,0,Kimi,13,1979-10-17T00:00:00.000Z
59.0,perez,19,Mexico,0,,815,1,2014-11-23T00:00:00.000Z,🇲🇽,11,0,Pérez,mx,PER,12,4,,1,15,2014-03-16T00:00:00.000Z,0,0,2014,10,0,Sergio,12,1990-01-26T00:00:00.000Z
8.0,kvyat,19,Russia,0,,826,0,2014-11-23T00:00:00.000Z,🇷🇺,26,0,Kvyat,ru,KVY,5,5,,0,14,2014-03-16T00:00:00.000Z,0,0,2014,15,0,Daniil,5,1994-04-26T00:00:00.000Z
8.0,grosjean,19,France,0,,154,0,2014-11-23T00:00:00.000Z,🇫🇷,8,0,Grosjean,fr,GRO,2,6,,0,13,2014-03-16T00:00:00.000Z,0,0,2014,14,0,Romain,2,1986-04-17T00:00:00.000Z
96.0,hulkenberg,19,Germany,0,,807,0,2014-11-23T00:00:00.000Z,🇩🇪,27,0,Hülkenberg,de,HUL,15,2,,0,17,2014-03-16T00:00:00.000Z,0,0,2014,9,0,Nico,15,1987-08-19T00:00:00.000Z
