points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
134.0,alonso,18,Spain,0,2006-10-08T00:00:00.000Z,4,14,2006-10-22T00:00:00.000Z,🇪🇸,14,1,Alonso,es,ALO,16,2,2006-03-12T00:00:00.000Z,5,16,2006-03-12T00:00:00.000Z,6,0,2006,1,7,Fernando,16,1981-07-29T00:00:00.000Z
14.0,coulthard,18,UK,0,,14,1,2006-10-22T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,8,5,,0,13,2006-03-12T00:00:00.000Z,0,0,2006,13,0,David,5,1971-03-27T00:00:00.000Z
15.0,trulli,18,Italy,0,,15,0,2006-10-22T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,9,5,,0,13,2006-03-12T00:00:00.000Z,0,0,2006,12,0,Jarno,5,1974-07-13T00:00:00.000Z
19.0,rosa,8,Spain,0,,37,1,2006-10-22T00:00:00.000Z,🇪🇸,,0,de la Rosa,es,DLR,5,2,,0,6,2006-07-16T00:00:00.000Z,0,0,2006,11,0,Pedro,5,1971-02-24T00:00:00.000Z
2.0,klien,15,Austria,0,,32,0,2006-09-10T00:00:00.000Z,🇦🇹,,0,Klien,at,KLI,2,7,,0,8,2006-03-12T00:00:00.000Z,0,0,2006,18,0,Christian,2,1983-02-07T00:00:00.000Z
20.0,ralf_schumacher,18,Germany,0,,23,1,2006-10-22T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,9,7,,0,11,2006-03-12T00:00:00.000Z,0,0,2006,10,0,Ralf,7,1975-06-30T00:00:00.000Z
23.0,heidfeld,18,Germany,0,,2,1,2006-10-22T00:00:00.000Z,🇩🇪,,0,Heidfeld,de,HEI,11,3,,0,15,2006-03-12T00:00:00.000Z,0,0,2006,9,0,Nick,10,1977-05-10T00:00:00.000Z
26.0,montoya,10,Colombia,0,,31,2,2006-07-02T00:00:00.000Z,🇨🇴,,0,Pablo Montoya,co,MON,5,5,,0,5,2006-03-12T00:00:00.000Z,0,0,2006,8,0,Juan,5,1975-09-20T00:00:00.000Z
30.0,barrichello,18,Brazil,0,,22,0,2006-10-22T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,13,3,,0,15,2006-03-12T00:00:00.000Z,0,0,2006,7,0,Rubens,10,1972-05-23T00:00:00.000Z
4.0,rosberg,18,Germany,0,,3,0,2006-10-22T00:00:00.000Z,🇩🇪,6,0,Rosberg,de,ROS,5,9,,1,9,2006-03-12T00:00:00.000Z,0,0,2006,17,0,Nico,2,1985-06-27T00:00:00.000Z
56.0,button,18,UK,0,2006-08-06T00:00:00.000Z,18,3,2006-10-22T00:00:00.000Z,🇬🇧,22,0,Button,gb,BUT,13,4,2006-08-06T00:00:00.000Z,0,14,2006-03-12T00:00:00.000Z,1,0,2006,6,1,Jenson,11,1980-01-19T00:00:00.000Z
6.0,kubica,6,Poland,0,,9,1,2006-10-22T00:00:00.000Z,🇵🇱,,0,Kubica,pl,KUB,3,1,,0,5,2006-08-06T00:00:00.000Z,0,0,2006,16,0,Robert,1,1984-12-07T00:00:00.000Z
65.0,raikkonen,18,Finland,0,,8,6,2006-10-22T00:00:00.000Z,🇫🇮,7,0,Räikkönen,fi,RAI,12,6,,3,12,2006-03-12T00:00:00.000Z,3,0,2006,5,0,Kimi,12,1979-10-17T00:00:00.000Z
7.0,villeneuve,12,Canada,0,,35,0,2006-07-30T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,4,4,,0,8,2006-03-12T00:00:00.000Z,0,0,2006,15,0,Jacques,4,1971-04-09T00:00:00.000Z
7.0,webber,18,Australia,0,,17,0,2006-10-22T00:00:00.000Z,🇦🇺,,0,Webber,au,WEB,6,11,,0,7,2006-03-12T00:00:00.000Z,0,0,2006,14,0,Mark,3,1976-08-27T00:00:00.000Z
72.0,fisichella,18,Italy,0,2006-03-19T00:00:00.000Z,21,5,2006-10-22T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,16,2,2006-03-19T00:00:00.000Z,0,16,2006-03-12T00:00:00.000Z,1,0,2006,4,1,Giancarlo,16,1973-01-14T00:00:00.000Z
80.0,massa,18,Brazil,0,2006-10-22T00:00:00.000Z,13,7,2006-10-22T00:00:00.000Z,🇧🇷,19,0,Massa,br,MAS,16,2,2006-08-27T00:00:00.000Z,2,16,2006-03-12T00:00:00.000Z,3,0,2006,3,2,Felipe,13,1981-04-25T00:00:00.000Z
