points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
17.0,villeneuve,17,Canada,0,,35,0,2000-10-22T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,10,4,,0,13,2000-03-12T00:00:00.000Z,0,0,2000,7,0,Jacques,7,1971-04-09T00:00:00.000Z
18.0,fisichella,17,Italy,0,,21,3,2000-10-22T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,9,5,,0,12,2000-03-12T00:00:00.000Z,0,0,2000,6,0,Giancarlo,5,1973-01-14T00:00:00.000Z
2.0,rosa,17,Spain,0,,37,0,2000-10-22T00:00:00.000Z,🇪🇸,,0,de la Rosa,es,DLR,3,11,,0,6,2000-03-12T00:00:00.000Z,0,0,2000,16,0,Pedro,2,1971-02-24T00:00:00.000Z
2.0,wurz,17,Austria,0,,25,0,2000-10-22T00:00:00.000Z,🇦🇹,,0,Wurz,at,WUR,9,5,,0,12,2000-03-12T00:00:00.000Z,0,0,2000,15,0,Alexander,1,1974-02-15T00:00:00.000Z
24.0,ralf_schumacher,17,Germany,0,,23,3,2000-10-22T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,9,7,,0,10,2000-03-12T00:00:00.000Z,0,0,2000,5,0,Ralf,8,1975-06-30T00:00:00.000Z
3.0,zonta,17,Brazil,0,,41,0,2000-10-22T00:00:00.000Z,🇧🇷,,0,Zonta,br,ZON,7,7,,0,10,2000-03-12T00:00:00.000Z,0,0,2000,14,0,Ricardo,3,1976-03-23T00:00:00.000Z
4.0,irvine,16,UK,0,,56,0,2000-10-22T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,8,4,,0,12,2000-03-12T00:00:00.000Z,0,0,2000,13,0,Eddie,2,1965-11-10T00:00:00.000Z
5.0,verstappen,17,Netherlands,0,,50,0,2000-10-22T00:00:00.000Z,🇳🇱,,0,Verstappen,nl,,4,10,,0,7,2000-03-12T00:00:00.000Z,0,0,2000,12,0,Jos,2,1972-03-04T00:00:00.000Z
6.0,salo,17,Finland,1,,63,0,2000-10-22T00:00:00.000Z,🇫🇮,,0,Salo,fi,,12,4,,0,12,2000-03-12T00:00:00.000Z,0,0,2000,11,0,Mika,4,1966-11-30T00:00:00.000Z
6.0,trulli,17,Italy,0,,15,0,2000-10-22T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,6,7,,0,10,2000-03-12T00:00:00.000Z,0,0,2000,10,0,Jarno,4,1974-07-13T00:00:00.000Z
62.0,barrichello,17,Brazil,0,2000-07-30T00:00:00.000Z,22,9,2000-10-22T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,13,4,2000-07-30T00:00:00.000Z,0,13,2000-03-12T00:00:00.000Z,1,0,2000,4,1,Rubens,13,1972-05-23T00:00:00.000Z
73.0,coulthard,17,UK,0,2000-07-02T00:00:00.000Z,14,11,2000-10-22T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,14,3,2000-04-23T00:00:00.000Z,0,14,2000-03-12T00:00:00.000Z,2,0,2000,3,3,David,13,1971-03-27T00:00:00.000Z
89.0,hakkinen,17,Finland,0,2000-08-27T00:00:00.000Z,57,11,2000-10-22T00:00:00.000Z,🇫🇮,,0,Häkkinen,fi,,14,3,2000-05-07T00:00:00.000Z,0,14,2000-03-12T00:00:00.000Z,5,1,2000,2,4,Mika,14,1968-09-28T00:00:00.000Z
