points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
2.0,webber,17,Australia,0,,17,0,2002-10-13T00:00:00.000Z,🇦🇺,,0,Webber,au,WEB,3,7,,0,10,2002-03-03T00:00:00.000Z,0,0,2002,16,0,Mark,1,1976-08-27T00:00:00.000Z
24.0,raikkonen,17,Finland,0,,8,4,2002-10-13T00:00:00.000Z,🇫🇮,7,0,Räikkönen,fi,RAI,6,10,,0,7,2002-03-03T00:00:00.000Z,0,0,2002,6,0,Kimi,6,1979-10-17T00:00:00.000Z
3.0,panis,17,France,0,,44,0,2002-10-13T00:00:00.000Z,🇫🇷,,0,Panis,fr,,4,10,,0,7,2002-03-03T00:00:00.000Z,0,0,2002,14,0,Olivier,2,1966-09-02T00:00:00.000Z
4.0,villeneuve,17,Canada,0,,35,0,2002-10-13T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,9,7,,0,10,2002-03-03T00:00:00.000Z,0,0,2002,12,0,Jacques,2,1971-04-09T00:00:00.000Z
4.0,massa,16,Brazil,0,,13,0,2002-10-13T00:00:00.000Z,🇧🇷,19,0,Massa,br,MAS,8,8,,0,8,2002-03-03T00:00:00.000Z,0,0,2002,13,0,Felipe,3,1981-04-25T00:00:00.000Z
41.0,coulthard,17,UK,0,2002-05-26T00:00:00.000Z,14,6,2002-10-13T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,13,4,2002-05-26T00:00:00.000Z,0,13,2002-03-03T00:00:00.000Z,0,0,2002,5,1,David,11,1971-03-27T00:00:00.000Z
42.0,ralf_schumacher,17,Germany,0,2002-03-17T00:00:00.000Z,23,6,2002-10-13T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,12,2,2002-03-17T00:00:00.000Z,0,15,2002-03-03T00:00:00.000Z,0,0,2002,4,1,Ralf,10,1975-06-30T00:00:00.000Z
50.0,montoya,17,Colombia,0,,31,7,2002-10-13T00:00:00.000Z,🇨🇴,,0,Pablo Montoya,co,MON,12,4,,0,13,2002-03-03T00:00:00.000Z,7,0,2002,3,0,Juan,12,1975-09-20T00:00:00.000Z
7.0,fisichella,17,Italy,1,,21,0,2002-10-13T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,7,8,,0,8,2002-03-03T00:00:00.000Z,0,0,2002,11,0,Giancarlo,4,1973-01-14T00:00:00.000Z
7.0,heidfeld,17,Germany,0,,2,0,2002-10-13T00:00:00.000Z,🇩🇪,,0,Heidfeld,de,HEI,13,3,,0,14,2002-03-03T00:00:00.000Z,0,0,2002,10,0,Nick,4,1977-05-10T00:00:00.000Z
77.0,barrichello,17,Brazil,0,2002-09-29T00:00:00.000Z,22,10,2002-10-13T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,12,5,2002-06-23T00:00:00.000Z,0,12,2002-03-03T00:00:00.000Z,3,1,2002,2,4,Rubens,11,1972-05-23T00:00:00.000Z
8.0,irvine,17,UK,0,,56,1,2002-10-13T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,7,10,,0,7,2002-03-03T00:00:00.000Z,0,0,2002,9,0,Eddie,3,1965-11-10T00:00:00.000Z
9.0,trulli,17,Italy,0,,15,0,2002-10-13T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,8,9,,0,8,2002-03-03T00:00:00.000Z,0,0,2002,8,0,Jarno,4,1974-07-13T00:00:00.000Z
