points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,magnussen,1,Denmark,0,,76,0,1995-10-22T00:00:00.000Z,🇩🇰,,0,Magnussen,dk,MAG,1,0,,0,1,1995-10-22T00:00:00.000Z,0,0,1995,29,0,Jan,0,1973-07-04T00:00:00.000Z
0.0,gachot,11,Belgium,0,,92,0,1995-11-12T00:00:00.000Z,🇧🇪,,0,Gachot,be,,1,9,,0,2,1995-03-26T00:00:00.000Z,0,0,1995,26,0,Bertrand,0,1962-12-23T00:00:00.000Z
0.0,lavaggi,4,Italy,0,,86,0,1995-09-10T00:00:00.000Z,🇮🇹,,0,Lavaggi,it,,0,4,,0,0,1995-07-30T00:00:00.000Z,0,0,1995,,0,Giovanni,0,1958-02-18T00:00:00.000Z
0.0,inoue,17,Japan,0,,89,0,1995-11-12T00:00:00.000Z,🇯🇵,,0,Inoue,jp,,2,12,,0,5,1995-03-26T00:00:00.000Z,0,0,1995,24,0,Taki,0,1963-09-05T00:00:00.000Z
0.0,katayama,16,Japan,0,,79,0,1995-11-12T00:00:00.000Z,🇯🇵,,0,Katayama,jp,,3,12,,0,4,1995-03-26T00:00:00.000Z,0,0,1995,20,0,Ukyo,0,1963-05-29T00:00:00.000Z
1.0,suzuki,6,Japan,1,,88,0,1995-10-29T00:00:00.000Z,🇯🇵,,0,Suzuki,jp,,2,2,,0,3,1995-03-26T00:00:00.000Z,0,0,1995,17,0,Aguri,1,1960-09-08T00:00:00.000Z
1.0,lamy,8,Portugal,0,,83,0,1995-11-12T00:00:00.000Z,🇵🇹,,0,Lamy,pt,,4,2,,0,6,1995-08-13T00:00:00.000Z,0,0,1995,18,0,Pedro,1,1972-03-20T00:00:00.000Z
10.0,irvine,17,UK,0,,56,1,1995-11-12T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,8,8,,0,9,1995-03-26T00:00:00.000Z,0,0,1995,12,0,Eddie,4,1965-11-10T00:00:00.000Z
102.0,michael_schumacher,17,Germany,0,1995-10-29T00:00:00.000Z,30,11,1995-11-12T00:00:00.000Z,🇩🇪,,1,Schumacher,de,MSC,12,4,1995-03-26T00:00:00.000Z,0,13,1995-03-26T00:00:00.000Z,4,0,1995,1,9,Michael,12,1969-01-03T00:00:00.000Z
11.0,barrichello,17,Brazil,0,,22,1,1995-11-12T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,6,9,,0,8,1995-03-26T00:00:00.000Z,0,0,1995,11,0,Rubens,4,1972-05-23T00:00:00.000Z
13.0,blundell,15,UK,0,,87,0,1995-11-12T00:00:00.000Z,🇬🇧,,0,Blundell,gb,,9,5,,0,10,1995-03-26T00:00:00.000Z,0,0,1995,10,0,Mark,6,1966-04-08T00:00:00.000Z
15.0,frentzen,17,Germany,0,,49,1,1995-11-12T00:00:00.000Z,🇩🇪,,0,Frentzen,de,,12,5,,0,12,1995-03-26T00:00:00.000Z,0,0,1995,9,0,Heinz-Harald,8,1967-05-18T00:00:00.000Z
16.0,panis,17,France,0,,44,1,1995-11-12T00:00:00.000Z,🇫🇷,,0,Panis,fr,,11,6,,0,11,1995-03-26T00:00:00.000Z,0,0,1995,8,0,Olivier,6,1966-09-02T00:00:00.000Z
17.0,hakkinen,16,Finland,0,,57,2,1995-11-12T00:00:00.000Z,🇫🇮,,0,Häkkinen,fi,,6,10,,0,6,1995-03-26T00:00:00.000Z,0,0,1995,7,0,Mika,4,1968-09-28T00:00:00.000Z
3.0,boullion,11,France,0,,96,0,1995-10-22T00:00:00.000Z,🇫🇷,,0,Boullion,fr,,5,4,,0,7,1995-05-28T00:00:00.000Z,0,0,1995,16,0,Jean-Christophe,2,1969-12-27T00:00:00.000Z
31.0,berger,17,Austria,0,,77,6,1995-11-12T00:00:00.000Z,🇦🇹,,0,Berger,at,,9,6,,0,11,1995-03-26T00:00:00.000Z,1,0,1995,6,0,Gerhard,9,1959-08-27T00:00:00.000Z
42.0,alesi,17,France,0,1995-06-11T00:00:00.000Z,55,5,1995-11-12T00:00:00.000Z,🇫🇷,,0,Alesi,fr,,9,8,1995-06-11T00:00:00.000Z,0,9,1995-03-26T00:00:00.000Z,0,0,1995,5,1,Jean,9,1964-06-11T00:00:00.000Z
45.0,herbert,17,UK,0,1995-09-10T00:00:00.000Z,65,4,1995-11-12T00:00:00.000Z,🇬🇧,,0,Herbert,gb,,13,4,1995-07-16T00:00:00.000Z,0,13,1995-03-26T00:00:00.000Z,0,0,1995,4,2,Johnny,10,1964-06-25T00:00:00.000Z
49.0,coulthard,17,UK,0,1995-09-24T00:00:00.000Z,14,8,1995-11-12T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,9,8,1995-09-24T00:00:00.000Z,0,9,1995-03-26T00:00:00.000Z,5,0,1995,3,1,David,9,1971-03-27T00:00:00.000Z
5.0,morbidelli,10,Italy,0,,81,1,1995-11-12T00:00:00.000Z,🇮🇹,,0,Morbidelli,it,,3,4,,0,6,1995-03-26T00:00:00.000Z,0,0,1995,14,0,Gianni,2,1968-01-13T00:00:00.000Z
5.0,salo,17,Finland,0,,63,0,1995-11-12T00:00:00.000Z,🇫🇮,,0,Salo,fi,,9,5,,0,12,1995-03-26T00:00:00.000Z,0,0,1995,15,0,Mika,3,1966-11-30T00:00:00.000Z
69.0,damon_hill,17,UK,0,1995-11-12T00:00:00.000Z,71,9,1995-11-12T00:00:00.000Z,🇬🇧,,0,Hill,gb,,10,7,1995-04-09T00:00:00.000Z,0,10,1995-03-26T00:00:00.000Z,7,1,1995,2,4,Damon,10,1960-09-17T00:00:00.000Z
7.0,brundle,11,UK,0,,84,1,1995-11-12T00:00:00.000Z,🇬🇧,,0,Brundle,gb,,6,5,,0,6,1995-05-14T00:00:00.000Z,0,0,1995,13,0,Martin,2,1959-06-01T00:00:00.000Z
