points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
14.0,ralf_schumacher,16,Germany,0,,23,2,1998-11-01T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,7,7,,0,9,1998-03-08T00:00:00.000Z,0,0,1998,10,0,Ralf,5,1975-06-30T00:00:00.000Z
16.0,fisichella,16,Italy,0,,21,2,1998-11-01T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,11,5,,0,11,1998-03-08T00:00:00.000Z,1,0,1998,9,0,Giancarlo,5,1973-01-14T00:00:00.000Z
17.0,frentzen,16,Germany,0,,49,1,1998-11-01T00:00:00.000Z,🇩🇪,,0,Frentzen,de,,11,4,,0,12,1998-03-08T00:00:00.000Z,0,0,1998,7,0,Heinz-Harald,7,1967-05-18T00:00:00.000Z
17.0,wurz,16,Austria,0,,25,0,1998-11-01T00:00:00.000Z,🇦🇹,,0,Wurz,at,WUR,10,5,,0,11,1998-03-08T00:00:00.000Z,0,0,1998,8,0,Alexander,6,1974-02-15T00:00:00.000Z
20.0,damon_hill,16,UK,0,1998-08-30T00:00:00.000Z,71,1,1998-11-01T00:00:00.000Z,🇬🇧,,0,Hill,gb,,11,5,1998-08-30T00:00:00.000Z,0,11,1998-03-08T00:00:00.000Z,0,0,1998,6,1,Damon,5,1960-09-17T00:00:00.000Z
21.0,villeneuve,16,Canada,0,,35,2,1998-11-01T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,13,3,,0,13,1998-03-08T00:00:00.000Z,0,0,1998,5,0,Jacques,9,1971-04-09T00:00:00.000Z
3.0,diniz,16,Brazil,0,,64,0,1998-11-01T00:00:00.000Z,🇧🇷,,0,Diniz,br,,3,11,,0,5,1998-03-08T00:00:00.000Z,0,0,1998,14,0,Pedro,2,1970-05-22T00:00:00.000Z
3.0,salo,16,Finland,0,,63,0,1998-11-01T00:00:00.000Z,🇫🇮,,0,Salo,fi,,2,11,,0,5,1998-03-08T00:00:00.000Z,0,0,1998,13,0,Mika,1,1966-11-30T00:00:00.000Z
4.0,barrichello,16,Brazil,0,,22,0,1998-11-01T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,5,10,,0,6,1998-03-08T00:00:00.000Z,0,0,1998,12,0,Rubens,2,1972-05-23T00:00:00.000Z
47.0,irvine,16,UK,0,,56,8,1998-11-01T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,13,3,,0,13,1998-03-08T00:00:00.000Z,0,0,1998,4,0,Eddie,11,1965-11-10T00:00:00.000Z
56.0,coulthard,16,UK,0,1998-04-26T00:00:00.000Z,14,9,1998-11-01T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,12,4,1998-04-26T00:00:00.000Z,0,12,1998-03-08T00:00:00.000Z,3,0,1998,3,1,David,11,1971-03-27T00:00:00.000Z
86.0,michael_schumacher,16,Germany,0,1998-09-13T00:00:00.000Z,30,11,1998-11-01T00:00:00.000Z,🇩🇪,,0,Schumacher,de,MSC,13,3,1998-04-12T00:00:00.000Z,0,13,1998-03-08T00:00:00.000Z,3,1,1998,2,6,Michael,12,1969-01-03T00:00:00.000Z
9.0,alesi,16,France,0,,55,1,1998-11-01T00:00:00.000Z,🇫🇷,,0,Alesi,fr,,11,4,,0,12,1998-03-08T00:00:00.000Z,0,0,1998,11,0,Jean,4,1964-06-11T00:00:00.000Z
