points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
3.0,liuzzi,17,Italy,0,,24,0,2007-10-21T00:00:00.000Z,🇮🇹,,0,Liuzzi,it,LIU,2,7,,0,10,2007-03-18T00:00:00.000Z,0,0,2007,18,0,Vitantonio,1,1980-08-06T00:00:00.000Z
30.0,kovalainen,17,Finland,0,,5,1,2007-10-21T00:00:00.000Z,🇫🇮,,0,Kovalainen,fi,KOV,14,1,,0,16,2007-03-18T00:00:00.000Z,0,0,2007,7,0,Heikki,11,1981-10-19T00:00:00.000Z
39.0,kubica,16,Poland,0,,9,0,2007-10-21T00:00:00.000Z,🇵🇱,,0,Kubica,pl,KUB,12,3,,0,13,2007-03-18T00:00:00.000Z,0,0,2007,6,0,Robert,11,1984-12-07T00:00:00.000Z
4.0,sato,17,Japan,0,,11,0,2007-10-21T00:00:00.000Z,🇯🇵,,0,Sato,jp,SAT,2,3,,0,14,2007-03-18T00:00:00.000Z,0,0,2007,17,0,Takuma,2,1977-01-28T00:00:00.000Z
5.0,ralf_schumacher,17,Germany,0,,23,0,2007-10-21T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,5,6,,0,11,2007-03-18T00:00:00.000Z,0,0,2007,16,0,Ralf,3,1975-06-30T00:00:00.000Z
6.0,button,17,UK,0,,18,0,2007-10-21T00:00:00.000Z,🇬🇧,22,0,Button,gb,BUT,4,6,,0,11,2007-03-18T00:00:00.000Z,0,0,2007,15,0,Jenson,3,1980-01-19T00:00:00.000Z
6.0,vettel,8,Germany,0,,20,0,2007-10-21T00:00:00.000Z,🇩🇪,5,0,Vettel,de,VET,2,3,,0,5,2007-06-17T00:00:00.000Z,0,0,2007,14,0,Sebastian,2,1987-07-03T00:00:00.000Z
61.0,heidfeld,17,Germany,0,,2,2,2007-10-21T00:00:00.000Z,🇩🇪,,0,Heidfeld,de,HEI,14,2,,0,15,2007-03-18T00:00:00.000Z,0,0,2007,5,0,Nick,14,1977-05-10T00:00:00.000Z
8.0,trulli,17,Italy,0,,15,0,2007-10-21T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,6,4,,0,13,2007-03-18T00:00:00.000Z,0,0,2007,13,0,Jarno,4,1974-07-13T00:00:00.000Z
94.0,massa,17,Brazil,0,2007-08-26T00:00:00.000Z,13,10,2007-10-21T00:00:00.000Z,🇧🇷,19,0,Massa,br,MAS,14,2,2007-04-15T00:00:00.000Z,6,15,2007-03-18T00:00:00.000Z,6,0,2007,4,3,Felipe,14,1981-04-25T00:00:00.000Z
