points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
2.0,moser,4,Switzerland,2,,351,0,1968-09-08T00:00:00.000Z,🇨🇭,,0,Moser,ch,,1,1,,0,1,1968-05-26T00:00:00.000Z,0,0,1968,24,0,Silvio,1,1941-04-24T00:00:00.000Z
2.0,jack_brabham,12,Australia,1,,356,0,1968-11-03T00:00:00.000Z,🇦🇺,,0,Brabham,au,,2,9,,0,2,1968-01-01T00:00:00.000Z,0,0,1968,23,0,Jack,1,1926-04-02T00:00:00.000Z
22.0,mclaren,11,New Zealand,0,1968-06-09T00:00:00.000Z,360,3,1968-11-03T00:00:00.000Z,🇳🇿,,0,McLaren,nz,,6,4,1968-06-09T00:00:00.000Z,0,7,1968-05-12T00:00:00.000Z,0,0,1968,5,1,Bruce,4,1937-08-30T00:00:00.000Z
27.0,ickx,10,Belgium,1,1968-07-07T00:00:00.000Z,235,4,1968-11-03T00:00:00.000Z,🇧🇪,,0,Ickx,be,,6,3,1968-07-07T00:00:00.000Z,0,6,1968-01-01T00:00:00.000Z,1,0,1968,4,1,Jacky,6,1945-01-01T00:00:00.000Z
3.0,gurney,9,USA,0,,364,0,1968-11-03T00:00:00.000Z,🇺🇸,,0,Gurney,us,,2,7,,0,2,1968-01-01T00:00:00.000Z,0,0,1968,21,0,Dan,1,1931-04-13T00:00:00.000Z
3.0,bonnier,9,Sweden,1,,347,0,1968-11-03T00:00:00.000Z,🇸🇪,,0,Bonnier,se,,3,5,,0,3,1968-01-01T00:00:00.000Z,0,0,1968,22,0,Jo,2,1930-01-31T00:00:00.000Z
33.0,hulme,12,New Zealand,0,1968-09-22T00:00:00.000Z,304,3,1968-11-03T00:00:00.000Z,🇳🇿,,0,Hulme,nz,,8,4,1968-09-08T00:00:00.000Z,0,8,1968-01-01T00:00:00.000Z,0,0,1968,3,2,Denny,7,1936-06-18T00:00:00.000Z
36.0,stewart,10,UK,0,1968-10-06T00:00:00.000Z,328,4,1968-11-03T00:00:00.000Z,🇬🇧,,0,Stewart,gb,,8,2,1968-06-23T00:00:00.000Z,0,8,1968-01-01T00:00:00.000Z,0,1,1968,2,3,Jackie,7,1939-06-11T00:00:00.000Z
4.0,redman,3,UK,0,,312,1,1968-06-09T00:00:00.000Z,🇬🇧,,0,Redman,gb,,1,2,,0,1,1968-01-01T00:00:00.000Z,0,0,1968,19,0,Brian,1,1937-03-09T00:00:00.000Z
4.0,courage,11,UK,0,,361,0,1968-11-03T00:00:00.000Z,🇬🇧,,0,Courage,gb,,4,7,,0,4,1968-05-12T00:00:00.000Z,0,0,1968,20,0,Piers,2,1942-05-27T00:00:00.000Z
48.0,hill,12,UK,0,1968-11-03T00:00:00.000Z,289,6,1968-11-03T00:00:00.000Z,🇬🇧,,1,Hill,gb,,8,4,1968-05-12T00:00:00.000Z,0,8,1968-01-01T00:00:00.000Z,2,0,1968,1,3,Graham,7,1929-02-15T00:00:00.000Z
5.0,elford,7,UK,0,,350,0,1968-11-03T00:00:00.000Z,🇬🇧,,0,Elford,gb,,3,4,,0,3,1968-07-07T00:00:00.000Z,0,0,1968,18,0,Vic,2,1935-06-10T00:00:00.000Z
5.0,bianchi,7,Belgium,0,,376,1,1968-11-03T00:00:00.000Z,🇧🇪,,0,Bianchi,be,BIA,2,5,,0,2,1968-05-26T00:00:00.000Z,0,0,1968,17,0,Lucien,2,1934-11-10T00:00:00.000Z
6.0,oliver,9,UK,1,,262,1,1968-11-03T00:00:00.000Z,🇬🇧,,0,Oliver,gb,,2,5,,0,3,1968-05-26T00:00:00.000Z,0,0,1968,15,0,Jackie,2,1942-08-14T00:00:00.000Z
6.0,gavin,5,France,0,,359,1,1968-11-03T00:00:00.000Z,🇫🇷,,0,Servoz-Gavin,fr,,1,4,,0,1,1968-05-26T00:00:00.000Z,0,0,1968,14,0,Johnny,1,1942-01-18T00:00:00.000Z
6.0,scarfiotti,3,Italy,0,,375,0,1968-05-26T00:00:00.000Z,🇮🇹,,0,Scarfiotti,it,,2,1,,0,2,1968-01-01T00:00:00.000Z,0,0,1968,16,0,Ludovico,2,1933-10-18T00:00:00.000Z
6.0,attwood,6,UK,0,,370,1,1968-08-04T00:00:00.000Z,🇬🇧,,0,Attwood,gb,,3,2,,0,4,1968-05-26T00:00:00.000Z,0,0,1968,13,0,Richard,1,1940-04-04T00:00:00.000Z
8.0,rindt,12,Austria,0,,358,2,1968-11-03T00:00:00.000Z,🇦🇹,,0,Rindt,at,,2,10,,0,2,1968-01-01T00:00:00.000Z,2,0,1968,12,0,Jochen,2,1942-04-18T00:00:00.000Z
9.0,clark,1,UK,0,1968-01-01T00:00:00.000Z,373,1,1968-01-01T00:00:00.000Z,🇬🇧,,0,Clark,gb,,1,0,1968-01-01T00:00:00.000Z,0,1,1968-01-01T00:00:00.000Z,1,0,1968,11,1,Jim,1,1936-03-04T00:00:00.000Z
